work_year,job_title,job_category,salary,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,Applied Scientist,Data Science and Research,164000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,207611,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,127876,United States,Senior,Full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,185000,United States,Mid-level,Full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,137700,United States,Mid-level,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,192000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,164000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,161000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,123000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,145000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,106000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,200000,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Engineer,Data Engineering,160000,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Engineer,Data Engineering,130000,United States,Mid-level,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,252990,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,162170,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,183000,Canada,Mid-level,Full-time,Remote,Canada,M
2023,Data Engineer,Data Engineering,122000,Canada,Mid-level,Full-time,Remote,Canada,M
2023,Machine Learning Engineer,Machine Learning and AI,253000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,172040,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,135000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,125000,United States,Mid-level,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,253000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,172040,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Manager,Machine Learning and AI,129562,Germany,Senior,Full-time,Remote,United States,L
2023,AI Engineer,Machine Learning and AI,227850,United States,Senior,Full-time,Remote,United States,M
2023,AI Engineer,Machine Learning and AI,180500,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,199000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,159000,United States,Senior,Full-time,Remote,United States,M
2023,ML Engineer,Machine Learning and AI,275300,United States,Senior,Full-time,Remote,United States,M
2023,ML Engineer,Machine Learning and AI,183500,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,232989,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,140000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,140000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,192000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,138240,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,150550,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,116710,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,125000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,150600,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Data Engineer,Data Engineering,120500,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Analytics Engineer,Leadership and Management,175000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,125000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,239000,Canada,Senior,Full-time,Remote,Canada,M
2023,Machine Learning Engineer,Machine Learning and AI,149000,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Scientist,Data Science and Research,205000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,150000,United States,Senior,Full-time,Remote,United States,M
2023,Director of Data Science,Data Science and Research,247000,United States,Executive,Full-time,Remote,United States,M
2023,Director of Data Science,Data Science and Research,118440,United States,Executive,Full-time,Remote,United States,M
2023,ML Engineer,Machine Learning and AI,297300,United States,Senior,Full-time,Remote,United States,M
2023,ML Engineer,Machine Learning and AI,198200,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,172200,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,131200,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,110736,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2023,Business Intelligence Engineer,BI and Visualization,204500,United States,Senior,Full-time,Remote,United States,M
2023,Business Intelligence Engineer,BI and Visualization,138900,United States,Senior,Full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,136000,United States,Senior,Full-time,Remote,United States,M
2023,Principal Machine Learning Engineer,Machine Learning and AI,160000,India,Senior,Full-time,Remote,India,L
2023,Data Analyst,Data Analysis,120350,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,315300,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,210200,United States,Senior,Full-time,Remote,United States,M
2023,AI Research Engineer,Data Science and Research,150000,Tunisia,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,131000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,101000,United States,Senior,Full-time,Remote,United States,M
2023,Business Intelligence Analyst,BI and Visualization,171050,United States,Senior,Full-time,Remote,United States,M
2023,Business Intelligence Analyst,BI and Visualization,124400,United States,Senior,Full-time,Remote,United States,M
2023,BI Developer,BI and Visualization,135000,United States,Senior,Full-time,Remote,United States,M
2023,BI Developer,BI and Visualization,110000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,187000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,128000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,138000,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Data Scientist,Data Science and Research,140000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,120000,United States,Senior,Full-time,Remote,United States,M
2023,Data Science Manager,Data Science and Research,185000,United States,Senior,Full-time,Remote,United States,M
2023,Data Science Manager,Data Science and Research,152000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,288000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,107968,Germany,Senior,Full-time,Remote,Germany,M
2023,Data Analyst,Data Analysis,130000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,252000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,140000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,146000,Canada,Senior,Full-time,Remote,Canada,M
2023,Analytics Engineer,Leadership and Management,108000,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Engineer,Data Engineering,180000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,150000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,189750,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Scientist,Data Science and Research,119213,Canada,Senior,Full-time,Remote,Canada,M
2023,Analytics Engineer,Leadership and Management,190000,Canada,Senior,Full-time,Remote,Canada,M
2023,Analytics Engineer,Leadership and Management,140000,Canada,Senior,Full-time,Remote,Canada,M
2023,AI Developer,Machine Learning and AI,140000,United States,Mid-level,Full-time,Remote,United States,S
2023,Machine Learning Scientist,Machine Learning and AI,180514,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Machine Learning Scientist,Machine Learning and AI,108308,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Data Engineer,Data Engineering,180514,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Data Engineer,Data Engineering,108308,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Data Engineer,Data Engineering,247300,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,139700,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,238000,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Scientist,Data Science and Research,156000,Canada,Senior,Full-time,Remote,Canada,M
2023,Machine Learning Engineer,Machine Learning and AI,204500,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,142200,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,208000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,109500,United States,Senior,Full-time,Remote,United States,M
2023,Business Intelligence Engineer,BI and Visualization,155000,United States,Senior,Full-time,Remote,United States,M
2023,Business Intelligence Engineer,BI and Visualization,130000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,193000,Canada,Senior,Full-time,Remote,Canada,M
2023,Machine Learning Engineer,Machine Learning and AI,143000,Canada,Senior,Full-time,Remote,Canada,M
2023,Machine Learning Engineer,Machine Learning and AI,210600,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
